ID,StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,Class,Break_Condition,Pre_Stress,Pre_PANAS_1,Pre_PANAS_2,Pre_PANAS_3,Pre_PANAS_4,Pre_PANAS_5,Pre_PANAS_6,Pre_PANAS_7,Pre_PANAS_8,Pre_PANAS_9,Pre_PANAS_10,Pre_PANAS_11,Pre_PANAS_12,Pre_PANAS_13,Pre_PANAS_14,Pre_PANAS_15,Pre_PANAS_16,Pre_PANAS_17,Pre_PANAS_18,Pre_PANAS_19,Pre_PANAS_20,Break_Condition_3,Break_Condition_5,Break_Condition_6,Break_Condition_7,Break_Condition_1,Break_Condition_2,Break_Condition_4,Break_Condition_8,Break_Condition_8_TEXT,Post_Stress,Post_PANAS_1,Post_PANAS_2,Post_PANAS_3,Post_PANAS_4,Post_PANAS_5,Post_PANAS_6,Post_PANAS_7,Post_PANAS_8,Post_PANAS_9,Post_PANAS_10,Post_PANAS_11,Post_PANAS_12,Post_PANAS_13,Post_PANAS_14,Post_PANAS_15,Post_PANAS_16,Post_PANAS_17,Post_PANAS_18,Post_PANAS_19,Post_PANAS_20,Usual_Break_3,Usual_Break_5,Usual_Break_6,Usual_Break_7,Usual_Break_1,Usual_Break_2,Usual_Break_4,Usual_Break_8,Usual_Break_8_TEXT,Importance_1,Importance_2,Gender,Gender_7_TEXT,Ethnic_ID,Ethnic_ID_8_TEXT,Open_End,SC0,Pre_PANAS_PosAfSum,Pre_PANAS_NegAfSum,Post_PANAS_PosAfSum,Post_PANAS_NegAfSum,filter_$
248,10/29/2024 19:48:39,10/29/2024 20:07:31,0,100,1131,1,10/29/2024 20:07:31,R_3I2IRFFIlrQfVx7,qr,EN,1,15,3,4,2,3,1,3,2,1,3,3,2,4,3,3,3,4,5,4,1,2,3,5, , , , , , , ,1, ,4,3,4,1,4,4,2,4,3,3,3,2,3,1,3,3,4,4,2,3,1, , , , , , , ,1,Just spacing out,11,11,1, ,1, , ,165,26,31,31,26,1
249,10/29/2024 19:48:40,10/29/2024 20:08:02,0,100,1162,1,10/29/2024 20:08:03,R_7N574moPsJrRl1n,qr,EN,1,15,3,3,4,2,3,1,3,1,1,1,3,4,2,3,1,3,2,5,3,2,4,1,1, , , , , ,1, , ,1,4,1,3,1,4,1,1,1,4,4,1,1,1,4,3,5,4,2,2,1,1,1, , , , , , , ,13,13,1, ,1, , ,143,35,14,35,13,1
250,10/29/2024 19:48:30,10/29/2024 20:08:07,0,100,1177,1,10/29/2024 20:08:08,R_1KjKAesO2HbKQql,qr,EN,1,15,3,4,3,4,3,1,2,3,1,1,1,2,2,3,3,2,3,2,3,4,2,2,1, , , , ,1, , , ,3,2,3,3,1,2,3,1,1,1,2,2,4,1,4,4,2,2,2,2,2, ,1,1, , , , , , ,12,14,2, ,1, , ,137,23,24,24,20,1
251,10/29/2024 19:48:31,10/29/2024 20:09:29,0,100,1257,1,10/29/2024 20:09:30,R_5IZcsrJr7ZCwnEv,qr,EN,1,15,3,5,1,3,1,4,4,1,1,3,1,3,3,2,1,1,4,4,1,5,3,1,1,1, , , ,1, , , ,1,4,1,3,1,5,1,1,1,4,4,1,5,1,2,3,4,4,2,4,1, ,1, , , , , , , ,13,13,1, ,1, , ,147,21,26,39,13,1
252,10/30/2024 12:15:57,10/30/2024 12:31:22,0,100,924,1,10/30/2024 12:31:22,R_3BVExajE4GxxJBR,qr,EN,1,13,2,4,3,4,4,2,2,2,4,1,3,2,2,4,4,2,4,3,4,4,3,3, , , , ,1, , , , ,3,3,4,3,2,3,2,2,1,3,4,1,5,2,3,4,4,4,4,3,2, ,1,1, , , ,1, , ,12,12,1, ,3, , ,169,30,30,35,24,0
253,10/30/2024 12:15:50,10/30/2024 12:31:50,0,100,960,1,10/30/2024 12:31:51,R_6EyZkTTjgDwM0WE,qr,EN,1,13,2,2,2,1,2,1,3,1,1,1,2,2,1,3,1,2,2,3,3,2,3,1, , ,1,1,1, ,1, , ,1,2,1,2,1,3,1,1,1,3,3,1,3,1,3,1,2,2,1,3,1,1, ,1,1, , ,1, , ,12,11,2, ,2, , ,138,25,12,26,10,0
254,10/30/2024 12:15:45,10/30/2024 12:31:59,0,100,973,1,10/30/2024 12:31:59,R_3fpxhytjqKSDdHc,qr,EN,1,13,2,2,4,1,4,1,4,1,1,1,5,5,2,4,1,3,2,2,3,2,4,1, , , , ,1, , , , ,1,2,1,2,1,2,1,1,1,2,2,1,2,1,4,1,3,4,1,4,1, ,1,1, , , ,1, , ,12,13,1, ,2, , ,137,38,13,27,10,0
255,10/30/2024 12:15:48,10/30/2024 12:32:03,0,100,975,1,10/30/2024 12:32:04,R_7OHlWfeoBwMYwzI,qr,EN,1,13,2,3,4,1,2,1,3,1,1,1,3,4,1,2,1,2,3,1,2,2,2,1, , , , ,1, ,1, , ,2,4,1,4,1,4,1,1,1,3,4,1,4,1,4,1,3,3,1,3,1,1, ,1, , , ,1, , ,12,12,1, ,1, , ,139,25,13,36,10,0
256,10/30/2024 12:15:49,10/30/2024 12:32:11,0,100,981,1,10/30/2024 12:32:11,R_3C85mpRKbHThILb,qr,EN,1,13,2,1,2,1,2,1,2,1,1,1,3,3,1,3,1,2,3,2,2,3,2,1,1, , ,1,1, , , , ,1,4,1,3,1,4,1,1,1,4,3,1,4,1,4,1,4,3,1,3,1,1, , , , , , , , ,13,13,1, ,5, , ,127,23,14,36,10,0
257,10/30/2024 12:15:46,10/30/2024 12:32:11,0,100,984,1,10/30/2024 12:32:12,R_5JStXdI7SSZqjJv,qr,EN,1,13,2,1,3,3,3,1,4,1,1,1,2,4,1,2,1,4,2,4,4,1,4,1, , , , ,1, ,1, , ,1,4,5,4,1,5,1,1,1,4,5,1,1,1,4,1,5,5,1,5,1,1, , , ,1, ,1, , ,11,12,1, ,1, , ,156,34,13,42,14,0
258,10/30/2024 12:15:51,10/30/2024 12:32:16,0,100,984,1,10/30/2024 12:32:16,R_65MeSvn1b4DhZFK,qr,EN,1,13,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1, , , , , , ,1, , ,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1, , , , , ,1, , , ,2,2,1, ,1, , ,84,14,11,14,11,0
259,10/30/2024 12:19:06,10/30/2024 12:32:16,0,100,790,1,10/30/2024 12:32:17,R_5v7kXnkGbIFpu4p,qr,EN,1,13,2,3,1,2,1,1,1,1,3,1,1,1,2,3,2,1,4,1,1,4,1,1, , ,1, ,1, , , , ,2,2,2,2,1,1,1,2,1,2,2,1,1,1,3,1,2,2,2,1,1, , ,1, ,1,1,1, , ,12,11,1, ,2, , ,125,12,21,18,13,0
260,10/30/2024 12:15:53,10/30/2024 12:32:18,0,100,984,1,10/30/2024 12:32:19,R_5WvXZzmLOCF0Ip8,qr,EN,1,13,2,5,4,2,3,3,3,1,1,1,3,2,3,4,1,3,4,4,4,4,3,2, , , , ,1,1,1, , ,4,4,2,3,1,3,1,1,1,3,1,2,4,1,3,1,3,4,4,3,1,1,1, , , , ,1, , ,14,12,1, ,1, , ,162,33,22,31,15,0
261,10/30/2024 12:15:49,10/30/2024 12:32:21,0,100,991,1,10/30/2024 12:32:22,R_18osy0sqzsgJoul,qr,EN,1,13,2,4,3,2,2,1,2,1,2,1,2,1,2,5,1,2,5,2,5,5,3,3, , ,1,1,1, ,1, , ,3,2,2,2,1,2,1,2,1,3,2,1,5,1,3,4,3,5,4,3,2,1, ,1, , ,1, , , ,12,13,1, ,1, , ,163,27,23,30,19,0
262,10/30/2024 12:16:01,10/30/2024 12:32:24,0,100,982,1,10/30/2024 12:32:24,R_10dYhUlDn6NOCoF,qr,EN,1,13,2,4,3,2,4,1,2,4,1,2,4,4,1,5,1,2,2,1,2,1,1,2, , , , , , ,1, , ,2,5,2,4,2,4,1,1,2,4,4,3,4,1,4,2,3,3,2,3,1, , ,1, , , , , , ,13,12,1, ,4, , ,147,28,17,38,17,0
263,10/30/2024 12:15:46,10/30/2024 12:32:28,0,100,1001,1,10/30/2024 12:32:29,R_5P1MhpMWhhV98hi,qr,EN,1,13,2,3,2,2,2,1,4,3,1,1,2,3,2,2,2,2,2,2,2,2,4,1, , , , ,1, ,1, , ,2,2,1,3,1,4,1,1,1,3,5,1,2,1,3,2,3,2,2,3,1,1,1,1,1, , ,1, , ,11,12,1, ,2, , ,145,25,17,30,12,0
264,10/30/2024 12:16:03,10/30/2024 12:32:29,0,100,986,1,10/30/2024 12:32:30,R_5MeIBGQwcTPY4RX,qr,EN,1,13,2,4,3,3,2,3,3,2,2,1,3,2,4,3,3,3,4,2,3,4,4,3, , , , ,1, ,1, , ,2,3,3,3,2,3,1,2,3,3,2,3,3,1,2,2,3,2,3,2,1,1, ,1, , , , , , ,11,11,1, ,1, , ,151,28,29,26,21,0
265,10/30/2024 12:15:51,10/30/2024 12:32:31,0,100,1000,1,10/30/2024 12:32:32,R_3TnhMtkz4ByXTLw,qr,EN,1,13,2,4,3,4,3,3,4,2,2,1,2,3,3,3,2,4,3,4,3,2,4,2,1, , , ,1, ,1, , ,2,4,2,4,2,4,2,2,2,4,4,2,4,2,4,2,4,4,2,4,2,1, , , , , , , , ,13,12,1, ,4, ,I loved it! It was good for the mind and soul!,168,33,24,40,20,0
266,10/30/2024 12:16:08,10/30/2024 12:32:35,0,100,987,1,10/30/2024 12:32:36,R_6qDMlphQ0ymVrEa,qr,EN,1,13,2,4,2,4,4,3,3,3,4,2,3,3,1,3,4,4,5,4,3,4,1,2, , , , ,1, ,1, , ,3,3,3,4,1,3,2,3,1,2,3,1,4,2,2,3,3,3,2,2,2,1, ,1, , , , , , ,12,12,1, ,1, , ,161,30,32,29,20,0
267,10/30/2024 12:15:50,10/30/2024 12:32:36,0,100,1006,1,10/30/2024 12:32:37,R_5jMMdHCVkV3WMgN,qr,EN,1,13,2,3,3,2,5,2,5,1,2,1,4,2,2,5,2,5,2,5,5,2,5,2, , , , ,1, , , , ,1,3,1,5,1,4,1,1,1,5,1,1,4,1,5,1,5,3,1,4,1,1,1,1, , , ,1, , ,12,12,1, ,3, , ,159,44,18,39,10,0
268,10/30/2024 12:15:52,10/30/2024 12:32:38,0,100,1005,1,10/30/2024 12:32:38,R_5CidIwJ2sgcgqc1,qr,EN,1,13,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1, , , ,1,1, , , , ,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1, ,1, , ,1, , , ,13,13,2, ,1, , ,97,11,11,11,11,0
269,10/30/2024 12:16:01,10/30/2024 12:32:43,0,100,1002,1,10/30/2024 12:32:43,R_1lSTiN0vlKRmVxf,qr,EN,1,13,2,5,3,3,2,1,3,2,2,2,3,3,2,3,1,2,3,4,3,2,3,1, , , , , , ,1, , ,2,2,2,3,1,2,1,1,1,3,3,2,2,1,2,4,3,3,2,3,1, , ,1, , , , , , ,12,12,1, ,1, , ,149,29,19,26,16,0
270,10/30/2024 12:15:51,10/30/2024 12:32:43,0,100,1012,1,10/30/2024 12:32:44,R_7Sq8unS5xQUpoY9,qr,EN,1,13,2,3,4,2,1,3,2,1,1,1,1,4,1,4,1,4,1,1,4,1,3,1, , , , ,1, ,1, , ,3,2,3,1,3,1,1,1,1,1,4,1,1,1,1,4,4,4,1,1,4, , ,1, , , , , , ,13,12,1, ,2, , ,131,28,13,20,20,0
271,10/30/2024 12:15:51,10/30/2024 12:32:47,0,100,1015,1,10/30/2024 12:32:47,R_5Cpx94ISdZEbjZf,qr,EN,1,13,2,3,3,3,2,1,2,1,4,1,2,4,3,3,1,4,3,3,4,2,3,2, , ,1,1,1, , , , ,2,4,1,2,1,3,1,2,1,3,4,2,2,1,3,2,3,2,2,2,1,1, , ,1, ,1,1, , ,12,13,1, ,1, , ,156,30,21,28,14,0
272,10/30/2024 12:16:01,10/30/2024 12:32:54,0,100,1013,1,10/30/2024 12:32:55,R_38Ii6g6W0szG7LQ,qr,EN,1,13,2,2,3,1,3,1,2,2,1,1,2,2,1,1,1,2,2,3,2,1,1,1, , , , ,1, ,1, , ,1,3,1,3,1,3,1,1,1,2,3,1,4,1,4,1,2,2,1,2,1, ,1,1, , , , , , ,12,12,1, ,2, , ,119,21,12,28,10,0
273,10/30/2024 12:15:48,10/30/2024 12:32:59,0,100,1031,1,10/30/2024 12:33:00,R_67k5WZ1fvHN7gi9,qr,EN,1,13,2,5,3,4,1,1,1,1,1,1,1,1,4,5,1,2,4,1,3,5,3,1, , ,1,1,1, , , , ,5,1,3,1,2,1,1,1,2,1,1,4,5,1,2,3,3,3,5,3,1, , ,1, , , , , , ,13,13,1, ,3, , ,141,21,23,21,23,0
274,10/30/2024 12:15:53,10/30/2024 12:33:06,0,100,1032,1,10/30/2024 12:33:06,R_3fBoCGv8vNeC8mB,qr,EN,1,13,2,4,3,4,1,3,3,2,1,1,1,3,4,5,2,2,1,4,3,5,2,2, , , , ,1, , , , ,2,3,2,3,2,2,1,1,1,2,4,2,3,1,4,1,4,3,2,1,1, ,1, , , , , , , ,14,13,1, ,8,Mixed black and white, ,140,27,25,29,14,0
275,10/30/2024 12:15:55,10/30/2024 12:33:09,0,100,1033,1,10/30/2024 12:33:09,R_5ZCXRQLZKIxCGfu,qr,EN,1,13,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1, , , , ,1, ,1, , ,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1, , , ,1, , ,13,13,1, ,1, ,I feel like having a break indoors and outdoors is completely different. In my opinion outdoor breaks are more beneficial because you have access to sunlight and fresh air while also separating you from the classroom environment for a short period of time to reset and relax and better prepare to return to class.,103,12,12,12,10,0
276,10/30/2024 12:15:59,10/30/2024 12:33:16,0,100,1037,1,10/30/2024 12:33:17,R_7zhHEi1IcDymuz4,qr,EN,1,13,2,4,4,3,4,2,2,2,1,1,3,4,3,4,2,5,4,5,4,3,4,1, , , , ,1, ,1, , ,1,4,1,4,1,4,1,1,1,5,4,1,1,1,4,1,5,4,1,4,1,1, ,1, ,1,1, , , ,12,13,2, ,1, , ,171,39,22,39,10,0
277,10/30/2024 12:15:57,10/30/2024 12:33:28,0,100,1051,1,10/30/2024 12:33:29,R_58MriLydC3JyLXH,qr,EN,1,13,2,3,3,4,3,3,5,2,4,4,2,4,3,5,1,3,3,3,2,5,2,2, , , , ,1, , , , ,3,4,2,2,2,4,1,3,2,3,3,3,3,1,2,2,2,3,4,3,2,1, , , , , , , , ,12,12,1, ,1, , ,153,32,31,29,22,0
278,10/30/2024 12:16:05,10/30/2024 12:34:05,0,100,1079,1,10/30/2024 12:34:05,R_32WIwFBytmTDUvy,qr,EN,1,13,2,3,3,2,3,1,2,3,1,1,3,2,2,2,2,2,2,1,1,1,1,1, , ,1,1,1, , , , ,4,2,2,2,2,2,4,2,1,2,1,3,2,4,2,2,2,2,1,2,1, , ,1,1, , , , , ,4,4,1, ,1, , ,126,20,16,19,22,0
279,10/30/2024 12:29:28,10/30/2024 12:34:13,0,100,284,1,10/30/2024 12:34:14,R_72tElVJPOu92Gz7,qr,EN,1,13,2,3,3,2,3,2,5,1,2,3,2,3,4,4,2,2,2,2,3,2,4,2, , , , ,1, , , , ,3,4,2,3,1,5,1,1,2,4,4,2,3,1,3,1,3,4,1,4,1, ,1,1, , , , , , ,12,12,2, ,3, , ,146,31,22,37,13,0
289,10/24/2024 10:00:54,10/24/2024 10:18:19,0,75,1044,0,10/31/2024 10:18:22,R_6rSwlZMwJUmSEpy,qr,EN,1,4,3,3,3,4,4,3,3,1,1,1,2,5,4,3,1,2,2,4,3,2,3,1,1, , , , , , , , ,2,3, , , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,14, , , , , , ,67,32,20, , ,1
290,10/24/2024 10:00:56,10/24/2024 10:19:07,0,75,1090,0,10/31/2024 10:19:12,R_331OFSxOa9lCJNO,qr,EN,1,4,3,2,3,1,2,1,3,1,1,1,2,3,1,1,1,3,1,3,3,1,1,1, , , , , , ,1, , ,5,3,1,2,1,2,1,1,1,2,2,1,1,1,2,1,2,3,1,2,1, , , , , , ,1, , ,4,14, , , , , ,95,24,10,21,10,1
293,10/31/2024 11:54:02,10/31/2024 12:06:12,0,100,730,1,10/31/2024 12:06:13,R_5EAfvWejwpYalyN,qr,EN,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3, , ,1,1, , , , , ,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3, ,1,1, , , , , , ,2,14,2, ,1, ,Survey takes way too long to complete,165,30,31,30,30,0
294,10/31/2024 11:54:01,10/31/2024 12:07:55,0,100,833,1,10/31/2024 12:07:55,R_1KeDXBmfOc3uJI7,qr,EN,1,1,1,4,3,4,2,4,2,1,3,1,3,2,3,3,1,2,4,4,4,2,1,3, ,1,1,1, , ,1, , ,3,3,3,2,2,2,1,1,1,4,4,3,2,1,4,4,3,2,2,1,2,1,1,1, , , ,1, , ,13,13,1, ,2, , ,172,26,26,27,20,0
295,10/31/2024 11:56:15,10/31/2024 12:08:07,0,100,711,1,10/31/2024 12:08:07,R_7uwvTXfRwvZfmGa,anonymous,EN,1,1,1,3,4,3,4,3,5,1,2,1,5,4,2,1,1,5,4,3,2,1,3,2, ,1, , , , , , , ,2,3,3,5,2,5,1,2,1,4,1,2,1,2,2,2,4,1,1,2,1, , ,1, , , , , , ,11,11,2, ,1, , ,144,36,20,28,17,0
296,10/31/2024 11:54:10,10/31/2024 12:08:29,0,100,859,1,10/31/2024 12:08:29,R_7cYRG1ASlUwjBlY,qr,EN,1,1,1,4,2,4,1,3,4,1,1,1,1,4,4,2,1,1,2,3,3,5,2,1, ,1,1, , , ,1, , ,4,1,2,1,3,4,1,1,1,1,2,4,1,1,1,2,3,2,5,1,1, ,1,1, , , ,1, , ,4,14,1, ,2, , ,146,23,23,17,21,0
297,10/31/2024 11:54:07,10/31/2024 12:08:31,0,100,863,1,10/31/2024 12:08:31,R_5EhgB64BQryqQwz,qr,EN,1,1,1,2,3,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,3,1,2,1, , ,1, , , , , , ,2,3,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1, , , , , , ,12,13,1, ,1, , ,105,20,10,17,10,0
298,10/31/2024 11:54:14,10/31/2024 12:08:41,0,100,867,1,10/31/2024 12:08:41,R_7DIKwQARuPBxf1b,qr,EN,1,1,1,3,3,1,3,1,3,1,1,1,2,2,1,3,1,2,1,3,3,3,3,1, , ,1, , , ,1, , ,2,3,1,3,1,3,1,1,1,3,3,1,3,1,3,1,3,3,2,3,1, ,1,1, , , , , , ,12,12,1, ,1, , ,134,27,12,30,11,0
299,10/31/2024 11:54:11,10/31/2024 12:08:59,0,100,887,1,10/31/2024 12:08:59,R_5WziD1oBlstOcZr,qr,EN,1,1,1,5,3,5,1,1,1,3,3,1,2,2,3,1,1,3,4,1,1,5,1,3, , , , , , ,1, , ,4,3,2,2,2,1,1,2,1,1,1,2,1,1,1,4,2,2,4,1,1, , , , , , ,1, , ,13,13,1, ,2, , ,140,16,29,15,20,0
300,10/31/2024 11:54:15,10/31/2024 12:09:01,0,100,885,1,10/31/2024 12:09:01,R_5ojdVqzV3CemwaI,qr,EN,1,1,1,2,2,2,3,1,3,1,2,2,3,3,3,4,2,3,2,3,3,1,3,2, , ,1, , , , , , ,2,3,2,3,1,3,2,2,1,3,3,2,3,1,3,1,3,4,2,3,1, ,1, , , , , , , ,4,11,2, ,4, , ,138,30,18,31,15,0
301,10/31/2024 11:54:17,10/31/2024 12:09:03,0,100,886,1,10/31/2024 12:09:03,R_7koARvWbAU9uoO3,qr,EN,1,1,1,3,3,1,2,1,1,1,1,1,3,1,2,4,1,2,1,1,4,3,1,1, ,1,1, , ,1,1, , ,3,3,1,3,1,1,1,1,1,4,1,1,4,1,1,1,2,4,1,1,1,1,1,1, , ,1,1, , ,13,12,1, ,1, , ,147,22,13,24,10,0
302,10/31/2024 11:54:05,10/31/2024 12:09:10,0,100,904,1,10/31/2024 12:09:10,R_6wQaCPhUwQx2gEx,qr,EN,1,1,1,1,3,1,4,1,3,1,1,1,3,3,1,4,1,4,1,4,5,1,3,1,1,1,1, , , , , , ,1,3,1,3,1,3,1,1,1,3,3,1,3,1,4,1,4,4,1,3,1,1,1,1, , , , , , ,13,13,1, ,1, , ,139,36,10,33,10,0
303,10/31/2024 11:54:05,10/31/2024 12:09:14,0,100,909,1,10/31/2024 12:09:15,R_7ark4Cp8RZrdhl2,qr,EN,1,1,1,2,4,2,3,1,3,1,1,1,2,5,1,4,1,4,1,5,4,1,3,1, ,1, , , , , , , ,2,4,1,3,1,4,1,1,1,3,4,1,1,1,3,1,4,4,1,3,1,1, , , , , ,1, , ,13,13,1, ,1, , ,141,37,11,33,10,0
304,10/31/2024 11:54:05,10/31/2024 12:09:28,0,100,922,1,10/31/2024 12:09:29,R_5iClJ0PUOdiKDha,qr,EN,1,1,1,3,4,3,3,1,4,1,1,1,5,5,1,4,1,5,2,5,4,3,3,1, , ,1, , , , , , ,1,5,1,4,1,5,1,1,1,5,5,1,4,1,5,1,5,4,1,4,1, , ,1, , , , , , ,13,13,1, ,3, , ,158,42,15,46,10,0
305,10/31/2024 11:54:07,10/31/2024 12:09:33,0,100,925,1,10/31/2024 12:09:34,R_59fVgBVqnjw0qoM,qr,EN,1,1,1,5,2,4,1,5,3,3,5,3,2,2,4,2,2,3,2,3,4,2,3,4, , , , , , ,1, , ,5,3,5,2,5,3,4,4,1,3,2,3,2,4,2,3,4,2,2,4,5, , ,1, , , , , , ,13,4,1, ,3, , ,174,25,34,27,36,0
306,10/31/2024 11:54:09,10/31/2024 12:13:13,0,100,1144,1,10/31/2024 12:13:14,R_6l4U3Pqrsuo952M,qr,EN,1,1,1,3,4,3,2,1,2,1,1,1,3,2,2,5,1,2,1,1,4,5,3,1, , ,1, , , , , , ,1,4,2,3,1,2,1,1,1,2,2,1,4,1,2,1,2,4,5,1,1, , ,1, , , ,1, , ,12,12,1, ,4, , ,140,28,17,26,15,0
307,10/31/2024 14:03:55,10/31/2024 14:18:53,0,100,897,1,10/31/2024 14:18:54,R_1opSLncShLAgsVn,qr,EN,1,2,2,2,4,1,4,1,4,1,1,1,1,4,1,3,1,4,1,3,4,2,2,1,1, , , ,1, ,1, , ,1,3,1,4,1,4,1,1,1,4,3,1,4,1,3,1,3,3,1,2,1,1, ,1, , , ,1, , ,13,13,1, ,2, , ,152,33,11,33,10,0
308,10/31/2024 14:03:59,10/31/2024 14:19:05,0,100,905,1,10/31/2024 14:19:06,R_7Jl8KY7UrrMzZjA,qr,EN,1,2,2,5,4,1,3,5,3,2,4,1,4,3,1,5,2,4,5,3,4,5,2,2, , , , ,1,1,1, , ,5,5,1,5,1,5,1,1,1,5,5,1,3,1,5,1,5,5,1,5,1, ,1, , , , ,1, , ,13,13,1, ,1, ,It was nice experience to move and go outside,195,35,28,48,10,0
309,10/31/2024 14:03:59,10/31/2024 14:19:13,0,100,913,1,10/31/2024 14:19:14,R_7lyLnG1H2JCXtHj,qr,EN,1,2,2,4,4,3,3,1,4,1,3,1,3,5,2,5,1,5,3,5,4,3,2,2, , , , ,1, ,1, , ,2,5,4,5,1,5,1,1,1,5,4,1,5,1,5,1,5,5,2,5,1, ,1, , , , , , , ,13,13,1, ,1, , ,180,40,20,49,14,0
310,10/31/2024 14:04:17,10/31/2024 14:19:20,0,100,902,1,10/31/2024 14:19:20,R_7dG4QyfkNk9NN0z,qr,EN,1,2,2,3,4,3,4,3,2,1,1,1,3,1,1,3,1,2,4,2,2,2,2,1, , , , , , ,1, , ,3,3,4,3,1,2,1,1,1,2,1,2,3,2,1,1,2,2,3,1,1,1, , , , , , , , ,2,12,2, ,9, , ,131,25,18,20,17,0
311,10/31/2024 14:03:46,10/31/2024 14:19:25,0,100,939,1,10/31/2024 14:19:25,R_5jj3u3sf2QrLWJ0,qr,EN,1,2,2,5,4,5,3,2,4,1,3,1,3,5,2,3,1,5,4,5,4,3,4,3, , , , ,1, ,1, , ,2,5,3,4,1,5,1,1,1,1,5,1,2,1,5,2,5,5,2,5,1, , , , , , ,1, , ,4,11,2, ,1, , ,180,40,25,42,14,0
312,10/31/2024 14:03:56,10/31/2024 14:19:42,0,100,946,1,10/31/2024 14:19:43,R_6lsJQcizyrAXsJP,qr,EN,1,2,2,3,3,2,4,3,2,1,2,1,5,4,2,4,2,5,3,4,4,1,5,1,1,1, , ,1, , , , ,2,4,1,5,1,5,1,1,1,5,4,1,4,1,5,2,5,4,1,5,1,1,1,1, , , , , , ,13,12,2, ,2, , ,165,40,18,46,11,0
313,10/31/2024 14:03:52,10/31/2024 14:20:08,0,100,975,1,10/31/2024 14:20:08,R_5g1m4AzzXQcsgMm,qr,EN,1,2,2,4,2,4,1,3,2,4,2,2,1,1,2,3,3,1,5,2,3,4,1,2, , , , ,1, ,1, , ,3,5,3,2,1,2,1,2,1,2,2,1,3,1,1,1,1,3,2,2,1, ,1, ,1, , , , , ,12,11,1, ,1, , ,144,17,31,23,14,0
314,10/31/2024 14:04:32,10/31/2024 14:20:47,0,100,975,1,10/31/2024 14:20:47,R_6kLNN0K8SxLt8MA,qr,EN,1,2,2,5,5,5,3,4,4,2,5,1,4,5,2,5,1,5,5,5,5,5,5,5,1, , , , , , , , ,4,4,4,4,4,4,1,4,1,4,5,4,5,1,5,5,5,5,4,5,5,1,1,1, , , ,1, , ,13,13,3, ,4, , ,225,46,35,46,33,0
315,10/31/2024 14:03:51,10/31/2024 14:22:19,0,100,1108,1,10/31/2024 14:22:20,R_5olzyU7fpGaMsqR,qr,EN,1,2,2,3,3,2,3,1,3,2,2,1,3,2,1,1,2,3,2,4,3,2,3,1, , , , ,1, ,1, , ,1,4,1,4,1,3,1,1,1,3,3,1,1,1,3,1,3,3,1,4,1, ,1,1, , , ,1, , ,13,13,1, ,1, , ,150,28,16,31,10,0
320,11/4/2024 21:20:16,11/4/2024 21:25:14,0,100,298,1,11/4/2024 21:25:15,R_5gRsUsNgJ3TdQ3k,qr,EN,1,23,1,5,4,2,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1, , , , , , , , ,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1, , , , , , , , , , ,1, ,1, , ,159,31,29,30,30,0
321,11/4/2024 21:20:08,11/4/2024 21:31:25,0,100,677,1,11/4/2024 21:31:26,R_3CIojwR1bxsVJyj,qr,EN,1,23,1,3,2,3,1,1,3,1,1,1,2,1,2,3,1,3,1,1,2,1,3,1,1, , , ,1,1, , , ,2,2,2,2,1,1,1,1,1,2,1,1,3,1,3,1,3,2,1,4,1,1, , , ,1,1,1, , ,13,13,1, ,1, , ,145,21,13,23,11,0
322,11/4/2024 21:20:17,11/4/2024 21:31:49,0,100,692,1,11/4/2024 21:31:49,R_1HGsV1BJeYH8hye,qr,EN,1,23,1,1,4,1,3,1,4,1,1,1,4,4,1,2,1,5,1,5,3,1,1,1, , , , ,1, ,1, , ,1,4,1,5,1,4,1,1,1,5,5,1,3,1,4,1,5,4,1,4,1,1, , , ,1,1,1, , ,13,12,1, ,2, , ,172,35,10,43,10,0
